experiment,well_name,process,Gene,parent_plate,parent_well,orig_exp
IDO_Y,D8,miseq_no_template,IDO,MiSeq_TT_FP_12,D2,Y
IDO_Y,E8,miseq_no_template,IDO,MiSeq_TT_FP_12,E2,Y
IDO_Y,F8,miseq_no_template,IDO,MiSeq_TT_FP_12,F2,Y
IDO_Y,G8,miseq_no_template,IDO,MiSeq_TT_FP_12,G2,Y
IDO_Y,H8,miseq_no_template,IDO,MiSeq_TT_FP_12,H2,Y
IDO_Y,A9,miseq_no_template,IDO,MiSeq_TT_FP_12,A3,Y
IDO_Y,B9,miseq_no_template,IDO,MiSeq_TT_FP_12,B3,Y
IDO_Y,C9,miseq_no_template,IDO,MiSeq_TT_FP_12,C3,Y
IDO_Y,D9,miseq_no_template,IDO,MiSeq_TT_FP_12,D3,Y
IDO_Y,E9,miseq_no_template,IDO,MiSeq_TT_FP_12,E3,Y
IDO_Y,F9,miseq_no_template,IDO,MiSeq_TT_FP_12,F3,Y
IDO_Y,G9,miseq_no_template,IDO,MiSeq_TT_FP_12,G3,Y
IDO_Y,H9,miseq_no_template,IDO,MiSeq_TT_FP_12,H3,Y
IDO_Y,A10,miseq_no_template,IDO,MiSeq_TT_FP_12,A4,Y
IDO_Y,B10,miseq_no_template,IDO,MiSeq_TT_FP_12,B4,Y
IDO_Y,C10,miseq_no_template,IDO,MiSeq_TT_FP_12,C4,Y
IDO_Y,D10,miseq_no_template,IDO,MiSeq_TT_FP_12,D4,Y
IDO_Y,E10,miseq_no_template,IDO,MiSeq_TT_FP_12,E4,Y
IDO_Y,F10,miseq_no_template,IDO,MiSeq_TT_FP_12,F4,Y
IDO_Y,G10,miseq_no_template,IDO,MiSeq_TT_FP_12,G4,Y
IDO_Y,H10,miseq_no_template,IDO,MiSeq_TT_FP_12,H4,Y
IDO_Y,A11,miseq_no_template,IDO,MiSeq_TT_FP_12,A5,Y
IDO_Y,B11,miseq_no_template,IDO,MiSeq_TT_FP_12,B5,Y
IDO_Y,C11,miseq_no_template,IDO,MiSeq_TT_FP_12,C5,Y
IDO_Y,D11,miseq_no_template,IDO,MiSeq_TT_FP_12,D5,Y
IDO_Y,E11,miseq_no_template,IDO,MiSeq_TT_FP_12,E5,Y
IDO_Y,F11,miseq_no_template,IDO,MiSeq_TT_FP_12,F5,Y
IDO_Y,G11,miseq_no_template,IDO,MiSeq_TT_FP_12,G5,Y
IDO_Y,H11,miseq_no_template,IDO,MiSeq_TT_FP_12,H5,Y
IDO_Y,A12,miseq_no_template,IDO,MiSeq_TT_FP_12,A6,Y
IDO_Y,B12,miseq_no_template,IDO,MiSeq_TT_FP_12,B6,Y
IDO_Y,C12,miseq_no_template,IDO,MiSeq_TT_FP_12,C6,Y
IDO_Y,D12,miseq_no_template,IDO,MiSeq_TT_FP_12,D6,Y
IDO_Y,E12,miseq_no_template,IDO,MiSeq_TT_FP_12,E6,Y
IDO_Y,F12,miseq_no_template,IDO,MiSeq_TT_FP_12,F6,Y
IDO_Y,G12,miseq_no_template,IDO,MiSeq_TT_FP_12,G6,Y
IDO_Y,H12,miseq_no_template,IDO,MiSeq_TT_FP_12,H6,Y
KDM5B_2_C,A7,miseq_no_template,KDM5B,MiSeq_TT_FP_2,A7,C
KDM5B_2_C,B7,miseq_no_template,KDM5B,MiSeq_TT_FP_2,B7,C
KDM5B_2_C,C7,miseq_no_template,KDM5B,MiSeq_TT_FP_2,C7,C
KDM5B_2_C,D7,miseq_no_template,KDM5B,MiSeq_TT_FP_2,D7,C
KDM5B_2_C,E7,miseq_no_template,KDM5B,MiSeq_TT_FP_2,E7,C
KDM5B_2_C,F7,miseq_no_template,KDM5B,MiSeq_TT_FP_2,F7,C
KDM5B_2_C,G7,miseq_no_template,KDM5B,MiSeq_TT_FP_2,G7,C
KDM5B_2_C,H7,miseq_no_template,KDM5B,MiSeq_TT_FP_2,H7,C
KDM5B_2_C,A8,miseq_no_template,KDM5B,MiSeq_TT_FP_2,A8,C
KDM5B_2_C,B8,miseq_no_template,KDM5B,MiSeq_TT_FP_2,B8,C
KDM5B_2_C,C8,miseq_no_template,KDM5B,MiSeq_TT_FP_2,C8,C
KDM5B_2_C,D8,miseq_no_template,KDM5B,MiSeq_TT_FP_2,D8,C
KDM5B_2_C,E8,miseq_no_template,KDM5B,MiSeq_TT_FP_2,E8,C
KDM5B_2_C,F8,miseq_no_template,KDM5B,MiSeq_TT_FP_2,F8,C
KDM5B_2_C,G8,miseq_no_template,KDM5B,MiSeq_TT_FP_2,G8,C
KDM5B_2_C,H8,miseq_no_template,KDM5B,MiSeq_TT_FP_2,H8,C
KDM5B_2_C,A9,miseq_no_template,KDM5B,MiSeq_TT_FP_2,A9,C
KDM5B_2_C,B9,miseq_no_template,KDM5B,MiSeq_TT_FP_2,B9,C
KDM5B_2_C,C9,miseq_no_template,KDM5B,MiSeq_TT_FP_2,C9,C
KDM5B_2_C,D9,miseq_no_template,KDM5B,MiSeq_TT_FP_2,D9,C
KDM5B_2_C,E9,miseq_no_template,KDM5B,MiSeq_TT_FP_2,E9,C
KDM5B_2_C,F9,miseq_no_template,KDM5B,MiSeq_TT_FP_2,F9,C
KDM5B_2_C,G9,miseq_no_template,KDM5B,MiSeq_TT_FP_2,G9,C
KDM5B_2_C,H9,miseq_no_template,KDM5B,MiSeq_TT_FP_2,H9,C
KDM5B_2_C,A10,miseq_no_template,KDM5B,MiSeq_TT_FP_2,A10,C
KDM5B_2_C,B10,miseq_no_template,KDM5B,MiSeq_TT_FP_2,B10,C
KDM5B_2_C,C10,miseq_no_template,KDM5B,MiSeq_TT_FP_2,C10,C
KDM5B_2_C,D10,miseq_no_template,KDM5B,MiSeq_TT_FP_2,D10,C
KDM5B_2_C,E10,miseq_no_template,KDM5B,MiSeq_TT_FP_2,E10,C
KDM5B_2_C,F10,miseq_no_template,KDM5B,MiSeq_TT_FP_2,F10,C
KDM5B_2_C,G10,miseq_no_template,KDM5B,MiSeq_TT_FP_2,G10,C
KDM5B_2_C,H10,miseq_no_template,KDM5B,MiSeq_TT_FP_2,H10,C
KDM5B_2_C,A11,miseq_no_template,KDM5B,MiSeq_TT_FP_2,A11,C
KDM5B_2_C,B11,miseq_no_template,KDM5B,MiSeq_TT_FP_2,B11,C
KDM5B_2_C,C11,miseq_no_template,KDM5B,MiSeq_TT_FP_2,C11,C
KDM5B_2_C,D11,miseq_no_template,KDM5B,MiSeq_TT_FP_2,D11,C
KDM5B_2_C,E11,miseq_no_template,KDM5B,MiSeq_TT_FP_2,E11,C
KDM5B_2_C,F11,miseq_no_template,KDM5B,MiSeq_TT_FP_2,F11,C
KDM5B_2_C,G11,miseq_no_template,KDM5B,MiSeq_TT_FP_2,G11,C
KDM5B_2_C,H11,miseq_no_template,KDM5B,MiSeq_TT_FP_2,H11,C
KDM5B_2_C,A12,miseq_no_template,KDM5B,MiSeq_TT_FP_2,A12,C
KDM5B_2_C,B12,miseq_no_template,KDM5B,MiSeq_TT_FP_2,B12,C
KDM5B_2_C,C12,miseq_no_template,KDM5B,MiSeq_TT_FP_2,C12,C
KDM5B_2_C,D12,miseq_no_template,KDM5B,MiSeq_TT_FP_2,D12,C
KDM5B_2_C,E12,miseq_no_template,KDM5B,MiSeq_TT_FP_2,E12,C
KDM5B_2_C,F12,miseq_no_template,KDM5B,MiSeq_TT_FP_2,F12,C
KDM5B_2_C,G12,miseq_no_template,KDM5B,MiSeq_TT_FP_2,G12,C
KDM5B_2_C,H12,miseq_no_template,KDM5B,MiSeq_TT_FP_2,H12,C
KDM5B_1_B,A1,miseq_no_template,KDM5B,MiSeq_TT_FP_2,A1,B
KDM5B_1_B,B1,miseq_no_template,KDM5B,MiSeq_TT_FP_2,B1,B
KDM5B_1_B,C1,miseq_no_template,KDM5B,MiSeq_TT_FP_2,C1,B
KDM5B_1_B,D1,miseq_no_template,KDM5B,MiSeq_TT_FP_2,D1,B
KDM5B_1_B,E1,miseq_no_template,KDM5B,MiSeq_TT_FP_2,E1,B
KDM5B_1_B,F1,miseq_no_template,KDM5B,MiSeq_TT_FP_2,F1,B
KDM5B_1_B,G1,miseq_no_template,KDM5B,MiSeq_TT_FP_2,G1,B
KDM5B_1_B,H1,miseq_no_template,KDM5B,MiSeq_TT_FP_2,H1,B
KDM5B_1_B,A2,miseq_no_template,KDM5B,MiSeq_TT_FP_2,A2,B
KDM5B_1_B,B2,miseq_no_template,KDM5B,MiSeq_TT_FP_2,B2,B
KDM5B_1_B,C2,miseq_no_template,KDM5B,MiSeq_TT_FP_2,C2,B
KDM5B_1_B,D2,miseq_no_template,KDM5B,MiSeq_TT_FP_2,D2,B
KDM5B_1_B,E2,miseq_no_template,KDM5B,MiSeq_TT_FP_2,E2,B
KDM5B_1_B,F2,miseq_no_template,KDM5B,MiSeq_TT_FP_2,F2,B
KDM5B_1_B,G2,miseq_no_template,KDM5B,MiSeq_TT_FP_2,G2,B
KDM5B_1_B,H2,miseq_no_template,KDM5B,MiSeq_TT_FP_2,H2,B
KDM5B_1_B,A3,miseq_no_template,KDM5B,MiSeq_TT_FP_2,A3,B
KDM5B_1_B,B3,miseq_no_template,KDM5B,MiSeq_TT_FP_2,B3,B
KDM5B_1_B,C3,miseq_no_template,KDM5B,MiSeq_TT_FP_2,C3,B
KDM5B_1_B,D3,miseq_no_template,KDM5B,MiSeq_TT_FP_2,D3,B
KDM5B_1_B,E3,miseq_no_template,KDM5B,MiSeq_TT_FP_2,E3,B
KDM5B_1_B,F3,miseq_no_template,KDM5B,MiSeq_TT_FP_2,F3,B
KDM5B_1_B,G3,miseq_no_template,KDM5B,MiSeq_TT_FP_2,G3,B
KDM5B_1_B,H3,miseq_no_template,KDM5B,MiSeq_TT_FP_2,H3,B
KDM5B_1_B,A4,miseq_no_template,KDM5B,MiSeq_TT_FP_2,A4,B
KDM5B_1_B,B4,miseq_no_template,KDM5B,MiSeq_TT_FP_2,B4,B
KDM5B_1_B,C4,miseq_no_template,KDM5B,MiSeq_TT_FP_2,C4,B
KDM5B_1_B,D4,miseq_no_template,KDM5B,MiSeq_TT_FP_2,D4,B
KDM5B_1_B,E4,miseq_no_template,KDM5B,MiSeq_TT_FP_2,E4,B
KDM5B_1_B,F4,miseq_no_template,KDM5B,MiSeq_TT_FP_2,F4,B
KDM5B_1_B,G4,miseq_no_template,KDM5B,MiSeq_TT_FP_2,G4,B
KDM5B_1_B,H4,miseq_no_template,KDM5B,MiSeq_TT_FP_2,H4,B
KDM5B_1_B,A5,miseq_no_template,KDM5B,MiSeq_TT_FP_2,A5,B
KDM5B_1_B,B5,miseq_no_template,KDM5B,MiSeq_TT_FP_2,B5,B
KDM5B_1_B,C5,miseq_no_template,KDM5B,MiSeq_TT_FP_2,C5,B
KDM5B_1_B,D5,miseq_no_template,KDM5B,MiSeq_TT_FP_2,D5,B
KDM5B_1_B,E5,miseq_no_template,KDM5B,MiSeq_TT_FP_2,E5,B
KDM5B_1_B,F5,miseq_no_template,KDM5B,MiSeq_TT_FP_2,F5,B
KDM5B_1_B,G5,miseq_no_template,KDM5B,MiSeq_TT_FP_2,G5,B
KDM5B_1_B,H5,miseq_no_template,KDM5B,MiSeq_TT_FP_2,H5,B
KDM5B_1_B,A6,miseq_no_template,KDM5B,MiSeq_TT_FP_2,A6,B
KDM5B_1_B,B6,miseq_no_template,KDM5B,MiSeq_TT_FP_2,B6,B
KDM5B_1_B,C6,miseq_no_template,KDM5B,MiSeq_TT_FP_2,C6,B
KDM5B_1_B,D6,miseq_no_template,KDM5B,MiSeq_TT_FP_2,D6,B
KDM5B_1_B,E6,miseq_no_template,KDM5B,MiSeq_TT_FP_2,E6,B
KDM5B_1_B,F6,miseq_no_template,KDM5B,MiSeq_TT_FP_2,F6,B
KDM5B_1_B,G6,miseq_no_template,KDM5B,MiSeq_TT_FP_2,G6,B
KDM5B_1_B,H6,miseq_no_template,KDM5B,MiSeq_TT_FP_2,H6,B
KMT2A_1_T,A9,miseq_no_template,KMT2A,MiSeq_TT_FP_10,A9,T
KMT2A_1_T,B9,miseq_no_template,KMT2A,MiSeq_TT_FP_10,B9,T
KMT2A_1_T,C9,miseq_no_template,KMT2A,MiSeq_TT_FP_10,C9,T
KMT2A_1_T,D9,miseq_no_template,KMT2A,MiSeq_TT_FP_10,D9,T
KMT2A_1_T,E9,miseq_no_template,KMT2A,MiSeq_TT_FP_10,E9,T
KMT2A_1_T,F9,miseq_no_template,KMT2A,MiSeq_TT_FP_10,F9,T
KMT2A_1_T,G9,miseq_no_template,KMT2A,MiSeq_TT_FP_10,G9,T
KMT2A_1_T,H9,miseq_no_template,KMT2A,MiSeq_TT_FP_10,H9,T
KMT2A_1_T,A10,miseq_no_template,KMT2A,MiSeq_TT_FP_10,A10,T
KMT2A_1_T,B10,miseq_no_template,KMT2A,MiSeq_TT_FP_10,B10,T
KMT2A_1_T,C10,miseq_no_template,KMT2A,MiSeq_TT_FP_10,C10,T
KMT2A_1_T,D10,miseq_no_template,KMT2A,MiSeq_TT_FP_10,D10,T
KMT2A_1_T,E10,miseq_no_template,KMT2A,MiSeq_TT_FP_10,E10,T
KMT2A_1_T,F10,miseq_no_template,KMT2A,MiSeq_TT_FP_10,F10,T
KMT2A_1_T,G10,miseq_no_template,KMT2A,MiSeq_TT_FP_10,G10,T
KMT2A_1_T,H10,miseq_no_template,KMT2A,MiSeq_TT_FP_10,H10,T
KMT2A_1_T,A11,miseq_no_template,KMT2A,MiSeq_TT_FP_10,A11,T
KMT2A_1_T,B11,miseq_no_template,KMT2A,MiSeq_TT_FP_10,B11,T
KMT2A_1_T,C11,miseq_no_template,KMT2A,MiSeq_TT_FP_10,C11,T
KMT2A_1_T,D11,miseq_no_template,KMT2A,MiSeq_TT_FP_10,D11,T
KMT2A_1_T,E11,miseq_no_template,KMT2A,MiSeq_TT_FP_10,E11,T
KMT2A_1_T,F11,miseq_no_template,KMT2A,MiSeq_TT_FP_10,F11,T
KMT2A_1_T,G11,miseq_no_template,KMT2A,MiSeq_TT_FP_10,G11,T
KMT2A_1_T,H11,miseq_no_template,KMT2A,MiSeq_TT_FP_10,H11,T
KMT2A_1_T,A12,miseq_no_template,KMT2A,MiSeq_TT_FP_10,A12,T
KMT2A_1_T,B12,miseq_no_template,KMT2A,MiSeq_TT_FP_10,B12,T
KMT2A_1_T,C12,miseq_no_template,KMT2A,MiSeq_TT_FP_10,C12,T
KMT2A_1_T,D12,miseq_no_template,KMT2A,MiSeq_TT_FP_10,D12,T
KMT2A_1_T,E12,miseq_no_template,KMT2A,MiSeq_TT_FP_10,E12,T
KMT2A_1_T,F12,miseq_no_template,KMT2A,MiSeq_TT_FP_10,F12,T
KMT2A_1_T,G12,miseq_no_template,KMT2A,MiSeq_TT_FP_10,G12,T
KMT2A_1_T,H12,miseq_no_template,KMT2A,MiSeq_TT_FP_10,H12,T
KMT2A_1_U,A9,miseq_no_template,KMT2A,MiSeq_TT_FP_10,A9,U
KMT2A_1_U,B9,miseq_no_template,KMT2A,MiSeq_TT_FP_10,B9,U
KMT2A_1_U,C9,miseq_no_template,KMT2A,MiSeq_TT_FP_10,C9,U
KMT2A_1_U,D9,miseq_no_template,KMT2A,MiSeq_TT_FP_10,D9,U
KMT2A_1_U,E9,miseq_no_template,KMT2A,MiSeq_TT_FP_10,E9,U
KMT2A_1_U,F9,miseq_no_template,KMT2A,MiSeq_TT_FP_10,F9,U
KMT2A_1_U,G9,miseq_no_template,KMT2A,MiSeq_TT_FP_10,G9,U
KMT2A_1_U,H9,miseq_no_template,KMT2A,MiSeq_TT_FP_10,H9,U
KMT2A_1_U,A10,miseq_no_template,KMT2A,MiSeq_TT_FP_10,A10,U
KMT2A_1_U,B10,miseq_no_template,KMT2A,MiSeq_TT_FP_10,B10,U
KMT2A_1_U,C10,miseq_no_template,KMT2A,MiSeq_TT_FP_10,C10,U
KMT2A_1_U,D10,miseq_no_template,KMT2A,MiSeq_TT_FP_10,D10,U
KMT2A_1_U,E10,miseq_no_template,KMT2A,MiSeq_TT_FP_10,E10,U
KMT2A_1_U,F10,miseq_no_template,KMT2A,MiSeq_TT_FP_10,F10,U
KMT2A_1_U,G10,miseq_no_template,KMT2A,MiSeq_TT_FP_10,G10,U
KMT2A_1_U,H10,miseq_no_template,KMT2A,MiSeq_TT_FP_10,H10,U
KMT2A_1_U,A11,miseq_no_template,KMT2A,MiSeq_TT_FP_10,A11,U
KMT2A_1_U,B11,miseq_no_template,KMT2A,MiSeq_TT_FP_10,B11,U
KMT2A_1_U,C11,miseq_no_template,KMT2A,MiSeq_TT_FP_10,C11,U
KMT2A_1_U,D11,miseq_no_template,KMT2A,MiSeq_TT_FP_10,D11,U
KMT2A_1_U,E11,miseq_no_template,KMT2A,MiSeq_TT_FP_10,E11,U
KMT2A_1_U,F11,miseq_no_template,KMT2A,MiSeq_TT_FP_10,F11,U
KMT2A_1_U,G11,miseq_no_template,KMT2A,MiSeq_TT_FP_10,G11,U
KMT2A_1_U,H11,miseq_no_template,KMT2A,MiSeq_TT_FP_10,H11,U
KMT2A_1_U,A12,miseq_no_template,KMT2A,MiSeq_TT_FP_10,A12,U
KMT2A_1_U,B12,miseq_no_template,KMT2A,MiSeq_TT_FP_10,B12,U
KMT2A_1_U,C12,miseq_no_template,KMT2A,MiSeq_TT_FP_10,C12,U
KMT2A_1_U,D12,miseq_no_template,KMT2A,MiSeq_TT_FP_10,D12,U
KMT2A_1_U,E12,miseq_no_template,KMT2A,MiSeq_TT_FP_10,E12,U
KMT2A_1_U,F12,miseq_no_template,KMT2A,MiSeq_TT_FP_10,F12,U
KMT2A_1_U,G12,miseq_no_template,KMT2A,MiSeq_TT_FP_10,G12,U
KMT2A_1_U,H12,miseq_no_template,KMT2A,MiSeq_TT_FP_10,H12,U
KMT2B_1_H,A1,miseq_no_template,KMT2B,MiSeq_TT_FP_5,A1,H
KMT2B_1_H,B1,miseq_no_template,KMT2B,MiSeq_TT_FP_5,B1,H
KMT2B_1_H,C1,miseq_no_template,KMT2B,MiSeq_TT_FP_5,C1,H
KMT2B_1_H,D1,miseq_no_template,KMT2B,MiSeq_TT_FP_5,D1,H
KMT2B_1_H,E1,miseq_no_template,KMT2B,MiSeq_TT_FP_5,E1,H
KMT2B_1_H,F1,miseq_no_template,KMT2B,MiSeq_TT_FP_5,F1,H
KMT2B_1_H,G1,miseq_no_template,KMT2B,MiSeq_TT_FP_5,G1,H
KMT2B_1_H,H1,miseq_no_template,KMT2B,MiSeq_TT_FP_5,H1,H
KMT2B_1_H,A2,miseq_no_template,KMT2B,MiSeq_TT_FP_5,A2,H
KMT2B_1_H,B2,miseq_no_template,KMT2B,MiSeq_TT_FP_5,B2,H
KMT2B_1_H,C2,miseq_no_template,KMT2B,MiSeq_TT_FP_5,C2,H
KMT2B_1_H,D2,miseq_no_template,KMT2B,MiSeq_TT_FP_5,D2,H
KMT2B_1_H,E2,miseq_no_template,KMT2B,MiSeq_TT_FP_5,E2,H
KMT2B_1_H,F2,miseq_no_template,KMT2B,MiSeq_TT_FP_5,F2,H
KMT2B_1_H,G2,miseq_no_template,KMT2B,MiSeq_TT_FP_5,G2,H
KMT2B_1_H,H2,miseq_no_template,KMT2B,MiSeq_TT_FP_5,H2,H
KMT2B_1_H,A3,miseq_no_template,KMT2B,MiSeq_TT_FP_5,A3,H
KMT2B_1_H,B3,miseq_no_template,KMT2B,MiSeq_TT_FP_5,B3,H
KMT2B_1_H,C3,miseq_no_template,KMT2B,MiSeq_TT_FP_5,C3,H
KMT2B_1_H,D3,miseq_no_template,KMT2B,MiSeq_TT_FP_5,D3,H
KMT2B_1_H,E3,miseq_no_template,KMT2B,MiSeq_TT_FP_5,E3,H
KMT2B_1_H,F3,miseq_no_template,KMT2B,MiSeq_TT_FP_5,F3,H
KMT2B_1_H,G3,miseq_no_template,KMT2B,MiSeq_TT_FP_5,G3,H
KMT2B_1_H,H3,miseq_no_template,KMT2B,MiSeq_TT_FP_5,H3,H
KMT2B_1_H,A4,miseq_no_template,KMT2B,MiSeq_TT_FP_5,A4,H
KMT2B_1_H,B4,miseq_no_template,KMT2B,MiSeq_TT_FP_5,B4,H
KMT2B_1_H,C4,miseq_no_template,KMT2B,MiSeq_TT_FP_5,C4,H
KMT2B_1_H,D4,miseq_no_template,KMT2B,MiSeq_TT_FP_5,D4,H
KMT2B_1_H,E4,miseq_no_template,KMT2B,MiSeq_TT_FP_5,E4,H
KMT2B_1_H,F4,miseq_no_template,KMT2B,MiSeq_TT_FP_5,F4,H
KMT2B_1_H,G4,miseq_no_template,KMT2B,MiSeq_TT_FP_5,G4,H
KMT2B_1_H,H4,miseq_no_template,KMT2B,MiSeq_TT_FP_5,H4,H
KMT2B_1_H,A5,miseq_no_template,KMT2B,MiSeq_TT_FP_5,A5,H
KMT2B_1_H,B5,miseq_no_template,KMT2B,MiSeq_TT_FP_5,B5,H
KMT2B_1_H,C5,miseq_no_template,KMT2B,MiSeq_TT_FP_5,C5,H
KMT2B_1_H,D5,miseq_no_template,KMT2B,MiSeq_TT_FP_5,D5,H
KMT2B_1_H,E5,miseq_no_template,KMT2B,MiSeq_TT_FP_5,E5,H
KMT2B_1_H,F5,miseq_no_template,KMT2B,MiSeq_TT_FP_5,F5,H
KMT2B_1_H,G5,miseq_no_template,KMT2B,MiSeq_TT_FP_5,G5,H
KMT2B_1_H,H5,miseq_no_template,KMT2B,MiSeq_TT_FP_5,H5,H
KMT2B_1_H,A6,miseq_no_template,KMT2B,MiSeq_TT_FP_5,A6,H
KMT2B_1_H,B6,miseq_no_template,KMT2B,MiSeq_TT_FP_5,B6,H
KMT2B_1_H,C6,miseq_no_template,KMT2B,MiSeq_TT_FP_5,C6,H
KMT2B_1_H,D6,miseq_no_template,KMT2B,MiSeq_TT_FP_5,D6,H
KMT2B_1_H,E6,miseq_no_template,KMT2B,MiSeq_TT_FP_5,E6,H
KMT2B_1_H,F6,miseq_no_template,KMT2B,MiSeq_TT_FP_5,F6,H
KMT2B_1_H,G6,miseq_no_template,KMT2B,MiSeq_TT_FP_5,G6,H
KMT2B_1_H,H6,miseq_no_template,KMT2B,MiSeq_TT_FP_5,H6,H
KMT2B_2_I,A7,miseq_no_template,KMT2B,MiSeq_TT_FP_5,A7,I
KMT2B_2_I,B7,miseq_no_template,KMT2B,MiSeq_TT_FP_5,B7,I
KMT2B_2_I,C7,miseq_no_template,KMT2B,MiSeq_TT_FP_5,C7,I
KMT2B_2_I,D7,miseq_no_template,KMT2B,MiSeq_TT_FP_5,D7,I
KMT2B_2_I,E7,miseq_no_template,KMT2B,MiSeq_TT_FP_5,E7,I
KMT2B_2_I,F7,miseq_no_template,KMT2B,MiSeq_TT_FP_5,F7,I
KMT2B_2_I,G7,miseq_no_template,KMT2B,MiSeq_TT_FP_5,G7,I
KMT2B_2_I,H7,miseq_no_template,KMT2B,MiSeq_TT_FP_5,H7,I
KMT2B_2_I,A8,miseq_no_template,KMT2B,MiSeq_TT_FP_5,A8,I
KMT2B_2_I,B8,miseq_no_template,KMT2B,MiSeq_TT_FP_5,B8,I
KMT2B_2_I,C8,miseq_no_template,KMT2B,MiSeq_TT_FP_5,C8,I
KMT2B_2_I,D8,miseq_no_template,KMT2B,MiSeq_TT_FP_5,D8,I
KMT2B_2_I,E8,miseq_no_template,KMT2B,MiSeq_TT_FP_5,E8,I
KMT2B_2_I,F8,miseq_no_template,KMT2B,MiSeq_TT_FP_5,F8,I
KMT2B_2_I,G8,miseq_no_template,KMT2B,MiSeq_TT_FP_5,G8,I
KMT2B_2_I,H8,miseq_no_template,KMT2B,MiSeq_TT_FP_5,H8,I
KMT2B_2_I,A9,miseq_no_template,KMT2B,MiSeq_TT_FP_5,A9,I
KMT2B_2_I,B9,miseq_no_template,KMT2B,MiSeq_TT_FP_5,B9,I
KMT2B_2_I,C9,miseq_no_template,KMT2B,MiSeq_TT_FP_5,C9,I
KMT2B_2_I,D9,miseq_no_template,KMT2B,MiSeq_TT_FP_5,D9,I
KMT2B_2_I,E9,miseq_no_template,KMT2B,MiSeq_TT_FP_5,E9,I
KMT2B_2_I,F9,miseq_no_template,KMT2B,MiSeq_TT_FP_5,F9,I
KMT2B_2_I,G9,miseq_no_template,KMT2B,MiSeq_TT_FP_5,G9,I
KMT2B_2_I,H9,miseq_no_template,KMT2B,MiSeq_TT_FP_5,H9,I
KMT2B_2_I,A10,miseq_no_template,KMT2B,MiSeq_TT_FP_5,A10,I
KMT2B_2_I,B10,miseq_no_template,KMT2B,MiSeq_TT_FP_5,B10,I
KMT2B_2_I,C10,miseq_no_template,KMT2B,MiSeq_TT_FP_5,C10,I
KMT2B_2_I,D10,miseq_no_template,KMT2B,MiSeq_TT_FP_5,D10,I
KMT2B_2_I,E10,miseq_no_template,KMT2B,MiSeq_TT_FP_5,E10,I
KMT2B_2_I,F10,miseq_no_template,KMT2B,MiSeq_TT_FP_5,F10,I
KMT2B_2_I,G10,miseq_no_template,KMT2B,MiSeq_TT_FP_5,G10,I
KMT2B_2_I,H10,miseq_no_template,KMT2B,MiSeq_TT_FP_5,H10,I
KMT2B_2_I,A11,miseq_no_template,KMT2B,MiSeq_TT_FP_5,A11,I
KMT2B_2_I,B11,miseq_no_template,KMT2B,MiSeq_TT_FP_5,B11,I
KMT2B_2_I,C11,miseq_no_template,KMT2B,MiSeq_TT_FP_5,C11,I
KMT2B_2_I,D11,miseq_no_template,KMT2B,MiSeq_TT_FP_5,D11,I
KMT2B_2_I,E11,miseq_no_template,KMT2B,MiSeq_TT_FP_5,E11,I
KMT2B_2_I,F11,miseq_no_template,KMT2B,MiSeq_TT_FP_5,F11,I
KMT2B_2_I,G11,miseq_no_template,KMT2B,MiSeq_TT_FP_5,G11,I
KMT2B_2_I,H11,miseq_no_template,KMT2B,MiSeq_TT_FP_5,H11,I
KMT2B_2_I,A12,miseq_no_template,KMT2B,MiSeq_TT_FP_5,A12,I
KMT2B_2_I,B12,miseq_no_template,KMT2B,MiSeq_TT_FP_5,B12,I
KMT2B_2_I,C12,miseq_no_template,KMT2B,MiSeq_TT_FP_5,C12,I
KMT2B_2_I,D12,miseq_no_template,KMT2B,MiSeq_TT_FP_5,D12,I
KMT2B_2_I,E12,miseq_no_template,KMT2B,MiSeq_TT_FP_5,E12,I
KMT2B_2_I,F12,miseq_no_template,KMT2B,MiSeq_TT_FP_5,F12,I
KMT2B_2_I,G12,miseq_no_template,KMT2B,MiSeq_TT_FP_5,G12,I
KMT2B_2_I,H12,miseq_no_template,KMT2B,MiSeq_TT_FP_5,H12,I
KMT2C_1_Q,A3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,A3,Q
KMT2C_1_Q,B3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,B3,Q
KMT2C_1_Q,C3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,C3,Q
KMT2C_1_Q,D3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,D3,Q
KMT2C_1_Q,E3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,E3,Q
KMT2C_1_Q,F3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,F3,Q
KMT2C_1_Q,G3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,G3,Q
KMT2C_1_Q,H3,miseq_no_template,KMT2C,MiSeq_TT_FP_10,H3,Q
KMT2C_1_Q,A4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,A4,Q
KMT2C_1_Q,B4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,B4,Q
KMT2C_1_Q,C4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,C4,Q
KMT2C_1_Q,D4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,D4,Q
KMT2C_1_Q,E4,miseq_no_template,KMT2C,MiSeq_TT_FP_10,E4,Q
